129,689.6398493,452.6927973
130,689.1059559,454.0056319
131,689.3240893,454.8361973
132,689.521239,455.7076356
133,689.9517407,456.9504067
134,690.6515518,458.0411542
135,691.3125922,459.5226472
136,691.904604,460.5040317
137,692.5882205,462.1157973
138,692.8372389,463.2865297
139,692.9803784,464.7436009
140,693.0430986,465.8957863
141,693.1807756,467.47996
142,693.3389297,468.7687023
143,693.5115469,470.0210207
144,693.5564216,471.1610211
145,693.4308121,472.465946
146,693.5088383,473.5882744
147,693.6853019,474.3889711
148,693.499645,474.1556128
149,693.8037943,473.4074787
150,693.2436548,473.5478766
151,692.7249304,473.7591209
152,692.8363692,474.4240256
153,692.6520192,474.5850318
154,693.5837914,474.5442242
155,693.8371417,474.8915608
156,693.8464442,476.1094092
157,694.0018217,478.0472461
158,694.3258814,479.1398501
159,694.527663,480.6077359
160,694.5618183,482.0776299
161,694.7991233,483.5730266
162,694.7353431,484.9293858
163,694.5942413,485.953978
164,694.3631146,487.0225587
165,694.2104265,487.4821294
166,693.6316915,487.9143481
167,693.7115075,488.6868311
168,693.4035828,489.4443571
169,692.6580645,490.0549225
170,691.2785128,491.2017738
171,690.5566018,492.3938114
172,689.313174,493.2902059
173,688.2195245,493.7433881
174,688.0792268,492.8851191
175,687.3533219,493.2330974
176,686.8672812,493.1436507
177,687.3316204,493.974042
178,687.493278,494.6748903
179,687.8714508,495.3167059
180,687.7609758,496.7995663
181,687.5637783,497.9951748
182,687.5997121,499.204107
183,687.7047734,499.4902001
184,687.8049155,499.3276659
185,687.7610515,499.1563768
186,687.4021854,498.9964847
187,687.1877741,498.2980691
188,686.855094,498.1581484
189,687.0208919,498.8248486
190,686.7250293,499.130856
191,686.894102,499.1573511
192,686.5667792,498.4576214
193,686.8610604,498.476959
194,687.7080999,497.4696771
195,689.0463431,497.1940098
196,689.942453,496.8106868
197,691.0670764,496.3770141
198,691.856537,496.0205034
199,693.0042778,495.0953133
200,693.5256753,494.8798523
201,693.3124037,494.5853919
202,693.0952218,495.3971436
203,692.9169593,495.7970803
204,692.8422785,496.0436795
205,693.5330253,496.8330958
206,693.5178544,497.5413275
207,694.1632948,498.0511152
208,694.4304298,498.5145639
209,694.6498208,499.1693533
210,695.6778422,499.0665539
211,695.8574611,498.6085806
212,696.4198613,498.5587011
213,696.9841196,497.9551186
214,697.731791,497.1746028
215,698.5811192,496.5736844
216,699.4559794,496.0026782
217,700.1739268,495.7052167
218,700.8152076,495.0760758
219,701.5216299,494.6192253
220,702.2969521,494.4767772
221,703.3465091,494.6387735
222,704.1750549,494.0936764
223,705.0485369,493.5965625
224,705.5891869,492.658319
225,706.2785891,491.7139957
226,707.1270003,490.7356527
227,707.7469757,489.8195974
228,708.207686,489.1740091
229,709.1485341,488.4311963
230,709.7808033,487.7760679
231,710.3562553,487.1700072
232,710.7065911,487.2086669
233,711.2484066,486.4707507
234,712.0344712,485.9405181
235,712.7951962,486.2570454
236,713.4268475,485.6492135
237,714.1850606,485.2996672
238,714.9515949,485.722936
239,715.0473062,485.5410009
240,715.9510278,484.453531
241,716.6428322,484.0035385
242,717.2717697,483.4633977
243,718.2911948,483.1477653
244,719.0765335,482.9835478
245,720.2725892,483.2003616
246,721.3060235,483.6286188
247,722.5638191,483.7429361
248,723.7653108,483.4096078
249,724.9693064,483.2251057
250,726.0602533,483.1949155
251,726.4305246,482.6608656
252,725.9120076,483.2098945
253,725.7565224,483.9176128
254,725.9796927,484.2915188
255,726.0671702,485.2400184
256,726.4979376,485.7580176
257,726.9544794,485.8362052
258,727.0288112,486.4726765
259,726.8682745,486.5181535
260,726.4421164,487.1001653
261,726.7529672,488.1522559
262,725.8047407,488.3679571
263,725.5362317,488.4142507
264,725.4881129,488.8470727
265,725.0013187,489.5097596
266,724.2440401,490.6274864
267,723.4727408,491.2471581
268,722.8753155,492.6173793
269,722.2543638,493.7406436
270,721.9089014,494.8057535
271,721.7718012,496.2742419
272,721.3518796,497.5271096
273,720.9514722,498.2973384
274,720.8862878,498.5979602
275,720.690741,499.3889895
276,720.1341779,499.6352285
277,720.3644051,499.3666667
278,719.9912174,499.1874997
279,719.9063933,498.8934095
280,718.9111741,498.7034536
281,717.8024183,498.7154491
282,716.8059516,498.0169511
283,715.8209484,497.4359734
284,714.9001696,497.1970235
285,714.291122,496.8386749
286,713.4892448,496.3628938
287,712.4988378,495.7867019
288,711.4443294,495.4276266
289,710.7862868,495.4246022
290,710.2960071,495.3145531
291,709.1219165,495.335828
292,708.2030845,495.4864668
293,707.3900899,495.3935895
294,706.6159772,495.2354567
295,705.8680748,495.3676015
296,704.7633343,495.3920775
297,703.6006371,495.1289639
298,702.6655605,494.8750453
299,701.6677654,494.5457417
300,700.6794145,494.2066865
301,699.5058487,494.0572746
302,698.4225599,493.5841633
303,697.4416508,493.5849418
304,696.6704664,493.3119623
305,695.629679,492.910025
306,695.4441895,492.8408347
307,696.0638218,492.8605214
308,696.540377,493.1558693
309,697.1960395,493.34278
310,698.0803587,493.6530592
311,699.1894977,494.6362794
312,700.0931183,494.3297533
313,701.4898536,494.8920471
314,702.5407511,495.5879128
315,703.4690061,496.5126263
316,704.2067685,497.3452626
317,705.6245226,498.1916464
318,706.7953741,499.1279876
319,707.2512829,499.0043455
320,707.2162556,498.2274418
321,707.1753409,498.16655
322,707.9015616,498.2379005
323,708.3571635,498.5767663
324,708.9392049,498.720394
325,709.4358117,499.1473093
326,709.7267904,499.6987851
327,709.7562387,499.5394162
328,709.6695738,499.3281698
329,710.3434697,499.6838499
330,711.3633546,500.2015098
331,711.7386654,500.5696242
332,710.6883692,500.6018848
333,710.7745871,500.7862942
334,711.8128759,500.7507187
335,713.3104983,500.7508941
336,714.7464808,500.8591619
337,716.0380724,500.6356159
338,716.8674647,500.669046
339,718.0532715,500.5524103
340,719.1257025,500.3158069
341,719.8476456,500.0983943
342,720.6549394,500.0402325
343,721.4804448,500.0853042
344,722.4801822,500.0215771
345,723.5006523,499.8116367
346,724.3763464,499.574255
347,725.1305188,499.885724
348,725.5111841,500.023067
349,726.4287627,499.9569778
350,727.1687685,500.6236801
351,727.6859667,501.2585113
352,728.1223884,501.9030543
353,728.5092039,502.7205345
354,728.8000199,503.316372
355,729.397517,504.1913547
356,730.273714,504.9786695
357,731.0386408,505.8229585
358,731.5756506,506.6687686
359,732.1765656,507.5440372
360,732.9048736,508.0037484
361,733.0782146,508.4779232
362,733.1592104,509.2458658
363,733.642759,510.203993
364,733.6835235,510.3911528
365,732.7820452,510.5746685
366,732.6166283,511.3954466
367,732.4384864,511.9508891
368,733.2974597,512.7735097
369,734.1971221,512.9732974
370,734.6318096,512.8362745
371,735.8513444,512.692519
372,737.0113643,512.8167401
373,738.5679125,513.1290188
374,739.5427556,513.4392624
375,740.7118344,513.557367
376,741.8880163,513.6722762
377,742.7895599,514.0846089
378,744.3528101,514.1889989
379,745.6637675,514.4659961
380,746.5217558,514.677716
381,747.676744,514.8988648
382,748.5972164,515.1521344
383,748.6469331,515.3845061
384,749.1241386,515.4958855
385,749.2657938,515.4915535
386,749.4787872,516.2496666
387,749.9087173,516.938863
388,749.8367922,517.8285837
389,750.2330093,518.952376
390,750.1681027,519.8270792
391,750.0648694,520.668563
392,749.7206143,521.6945162
393,749.5652606,522.5527346
394,749.384575,523.4427135
395,748.9661232,524.257976
396,748.4733856,525.3711616
397,747.7624355,526.6963488
398,746.970435,527.5920135
399,746.2495984,528.878246
400,746.1647134,528.8383976
401,745.5791047,528.0286273
402,745.6135634,527.6489071
403,745.7559618,527.5060334
404,745.1746209,527.2300738
405,744.7082211,526.7871093
406,743.7887452,525.5445666
407,743.1722858,524.2595677
408,742.6540767,523.206964
